"Relative humidity, %",Air temperature at vent (C),"Air pressure  at vent, atm",vent diameter (m),vent elevation (m),initial velocity (m/s),magma temperature (c),weight fraction gas,magma specific heat (j/kg k),magma density (kg/m3),mixture density (kg/m3),mass fraction water added,mass flux total (kg/s),calculated height (km),sparks heigth (km),mastin et al 2009 height (km),inum,z,m_m,m_a,m_v,m_l,m_i,u,r,T_mix,T_air,rho_mix,rho_air,time,p_air,water,ice,vent equivalent init (m),mer eq,run,mass flux (kg/s),dry plume height (km),delta z (km),region,Ri,Thermal Ri,g prime,Ri_T
0,0.0,1.0,167.4,0.0,75.0,700.0,0.03,1000.0,2500.0,7.351,0.0,12100000.0,0.835,14.421,15.466,1.0,0.0,0.969,0.001,0.03,0.0,0.0,75.0,83.7,973.3,273.1,7.351,1.292,0.0,101300.0,0.0,0.0,167.4,37107214.86,Grid_Runs_out_run15680.txt,12100000.0,0.835,0.0,,1.369116401,0.09985386,54.81525542,0.125119543
0,0.0,1.0,200.4,0.0,75.0,700.0,0.03,1000.0,2500.0,5.805,0.01,13700000.0,0.81,14.881,15.934,1.0,0.0,0.959,0.001,0.0397,0.0,0.0,75.0,100.2,936.6,273.1,5.805,1.292,0.0,101300.0,0.0,0.0,177.2,41579081.06,Grid_Runs_out_run8756.txt,13563000.0,0.674,0.136,3.0,1.079476067,0.114194462,43.07666409,0.149784686
0,0.0,1.0,232.3,0.0,75.0,700.0,0.03,1000.0,2500.0,4.868,0.02,15500000.0,0.803,15.337,16.397,1.0,0.0,0.95,0.001,0.0494,0.0,0.0,75.0,116.1,900.7,273.1,4.868,1.292,0.0,101300.0,0.0,0.0,187.1,46354833.62,Grid_Runs_out_run17989.txt,15190000.0,0.619,0.184,3.0,0.903140389,0.130428302,35.96213622,0.173627657
0,0.0,1.0,250.0,0.0,75.0,700.0,0.03,1000.0,2500.0,4.244,0.03,15600000.0,0.961,15.377,16.438,1.0,0.0,0.94,0.001,0.059,0.0,0.0,75.0,125.0,865.6,273.1,4.244,1.292,0.0,101300.0,0.0,0.0,187.1,46354833.62,Grid_Runs_out_run996.txt,15132000.0,0.619,0.342,3.0,0.745545422,0.141220476,31.22417957,0.186857143
0,0.0,1.0,279.4,0.0,75.0,700.0,0.03,1000.0,2500.0,3.803,0.04,17500000.0,0.879,15.823,16.889,1.0,0.0,0.93,0.001,0.0687,0.0,0.0,75.0,139.7,831.1,273.1,3.803,1.292,0.0,101300.0,0.0,0.0,196.9,51337992.71,Grid_Runs_out_run7338.txt,16800000.0,0.585,0.294,3.0,0.66738493,0.161267853,27.87571981,0.208831543
0,0.0,1.0,293.7,0.0,75.0,700.0,0.03,1000.0,2500.0,3.478,0.05,17700000.0,0.94,15.865,16.933,1.0,0.0,0.921,0.001,0.0784,0.0,0.0,75.0,146.8,797.4,273.1,3.478,1.292,0.0,101300.0,0.0,0.0,196.9,51337992.71,Grid_Runs_out_run451.txt,16815000.0,0.585,0.355,3.0,0.581004961,0.175187013,25.40803406,0.219519771
0,0.0,1.0,306.2,0.0,75.0,700.0,0.03,1000.0,2500.0,3.233,0.06,17900000.0,0.964,15.908,16.976,1.0,0.0,0.911,0.001,0.0881,0.0,0.0,75.0,153.1,764.2,273.1,3.233,1.292,0.0,101300.0,0.0,0.0,196.9,51337992.71,Grid_Runs_out_run15487.txt,16826000.0,0.585,0.379,3.0,0.515887754,0.190739352,23.54777864,0.228862629
0,0.0,1.0,301.4,0.0,75.0,700.0,0.03,1000.0,2500.0,3.045,0.07,16300000.0,1.12,15.542,16.605,1.0,0.0,0.901,0.001,0.0978,0.0,0.0,75.0,150.7,731.7,273.1,3.045,1.292,0.0,101300.0,0.0,0.0,187.1,46354833.62,Grid_Runs_out_run14433.txt,15159000.0,0.619,0.501,3.0,0.442730733,0.197636,22.12031734,0.225274971
0,0.0,1.0,310.6,0.0,75.0,700.0,0.03,1000.0,2500.0,2.899,0.08,16500000.0,1.008,15.585,16.649,1.0,0.0,0.892,0.001,0.107,0.0,0.0,75.0,155.3,699.7,273.1,2.899,1.292,0.0,101300.0,0.0,0.0,187.1,46354833.62,Grid_Runs_out_run3800.txt,15180000.0,0.619,0.389,3.0,0.405857552,0.216126698,21.01175697,0.232151314
0,0.0,1.0,285.0,0.0,75.0,700.0,0.03,1000.0,2500.0,2.786,0.09,13300000.0,1.255,14.77,15.821,1.0,0.0,0.882,0.001,0.117,0.0,0.0,75.0,142.5,668.2,273.1,2.786,1.292,0.0,101300.0,0.0,0.0,167.4,37107214.86,Grid_Runs_out_run14262.txt,12103000.0,0.835,0.42,3.0,0.337590346,0.211858242,20.15376161,0.213017143
0,0.0,1.0,274.0,0.0,75.0,700.0,0.03,1000.0,2500.0,2.699,0.1,11900000.0,1.119,14.36,15.405,1.0,0.0,0.872,0.001,0.127,0.0,0.0,75.0,137.0,637.2,273.1,2.699,1.292,0.0,101300.0,0.0,0.0,157.5,32847972.46,Grid_Runs_out_run2281.txt,10710000.0,14.997,-13.878,2.0,0.299129071,0.219088456,19.49318111,0.204795429
0,0.0,1.0,244.0,0.0,75.0,700.0,0.03,1000.0,2500.0,2.635,0.11,9240000.0,1.187,13.455,14.482,1.0,0.0,0.862,0.001,0.137,0.0,0.0,75.0,122.0,606.7,273.1,2.635,1.292,0.0,101300.0,0.0,0.0,137.8,25144666.9,Grid_Runs_out_run15202.txt,8223600.0,14.269,-13.082,2.0,0.249809642,0.211192198,19.00723684,0.182372571
0,0.0,1.0,212.3,0.0,75.0,700.0,0.03,1000.0,2500.0,2.589,0.12,6880000.0,1.165,12.483,13.487,1.0,0.0,0.853,0.001,0.146,0.0,0.0,75.0,106.2,576.7,273.1,2.589,1.292,0.0,101300.0,0.0,0.0,118.2,18500454.79,Grid_Runs_out_run11084.txt,6054400.0,13.553,-12.388,2.0,0.206938559,0.200176036,18.6579644,0.158679086
0,0.0,1.0,169.9,0.0,75.0,700.0,0.03,1000.0,2500.0,2.56,0.13,4350000.0,1.252,11.114,12.079,1.0,0.0,0.843,0.001,0.156,0.0,0.0,75.0,84.9,547.1,273.1,2.56,1.292,0.0,101300.0,0.0,0.0,93.5,11576324.0,Grid_Runs_out_run9672.txt,3784500.0,12.564,-11.312,2.0,0.160034947,0.175429623,18.4377709,0.126988114
0,0.0,1.0,126.2,0.0,75.0,700.0,0.03,1000.0,2500.0,2.547,0.14,2390000.0,1.306,9.545,10.455,1.0,0.0,0.833,0.001,0.166,0.0,0.0,75.0,63.1,517.9,273.1,2.547,1.292,0.0,101300.0,0.0,0.0,68.9,6286166.726,Grid_Runs_out_run16383.txt,2055400.0,11.224,-9.918,1.0,0.11672044,0.143540358,18.33906347,0.094325486
0,0.0,1.0,81.6,0.0,75.0,700.0,0.03,1000.0,2500.0,2.548,0.15,1000000.0,1.297,7.649,8.475,1.0,0.0,0.824,0.001,0.175,0.0,0.0,75.0,40.8,489.1,273.1,2.548,1.292,0.0,101300.0,0.0,0.0,44.3,2598692.566,Grid_Runs_out_run16311.txt,850000.0,8.756,-7.459,1.0,0.075106467,0.102381545,18.34665635,0.060990171
0,0.0,1.0,43.2,0.0,75.0,700.0,0.03,1000.0,2500.0,2.564,0.16,282000.0,0.94,5.548,6.248,1.0,0.0,0.814,0.001,0.185,0.0,0.0,75.0,21.6,460.7,273.1,2.564,1.292,0.0,101300.0,0.0,0.0,23.4,725068.7145,Grid_Runs_out_run4117.txt,236880.0,6.094,-5.154,1.0,0.040177872,0.05931722,18.46814241,0.032288914
0,0.0,1.0,28.5,0.0,75.0,700.0,0.03,1000.0,2500.0,2.595,0.17,124000.0,0.744,4.499,5.122,1.0,0.0,0.804,0.001,0.195,0.0,0.0,75.0,14.2,432.7,273.1,2.595,1.292,0.0,101300.0,0.0,0.0,15.4,314042.8379,Grid_Runs_out_run3234.txt,102920.0,4.892,-4.148,1.0,0.027086264,0.042910089,18.70352167,0.021301714
0,0.0,1.0,23.8,0.0,75.0,700.0,0.03,1000.0,2500.0,2.641,0.18,87900.0,0.671,4.125,4.716,1.0,0.0,0.795,0.001,0.204,0.0,0.0,75.0,11.9,405.1,273.1,2.641,1.292,0.0,101300.0,0.0,0.0,12.9,220357.0107,Grid_Runs_out_run13109.txt,72078.0,4.458,-3.787,1.0,0.023490141,0.04028104,19.05279412,0.0177888
0,0.0,1.0,21.4,0.0,75.0,700.0,0.03,1000.0,2500.0,2.705,0.19,73200.0,0.633,3.937,4.513,1.0,0.0,0.785,0.001,0.214,0.0,0.0,75.0,10.7,377.6,273.1,2.705,1.292,0.0,101300.0,0.0,0.0,11.7,181267.1786,Grid_Runs_out_run5342.txt,59292.0,4.237,-3.604,1.0,0.022315776,0.041569143,19.53873839,0.015994971
0,0.0,1.0,20.2,0.0,75.0,700.0,0.03,1000.0,2500.0,2.764,0.2,66700.0,0.558,3.846,4.413,1.0,0.0,0.775,0.001,0.212,0.0118,0.0,75.0,10.1,373.2,273.1,2.764,1.292,0.0,101300.0,32.6,0.0,11.1,163152.3784,Grid_Runs_out_run6341.txt,53360.0,4.122,-3.564,1.0,0.022055391,0.040101899,19.98671827,0.015098057
0,0.0,1.0,19.1,0.0,75.0,700.0,0.03,1000.0,2500.0,2.825,0.21,60400.0,0.525,3.75,4.309,1.0,0.0,0.766,0.001,0.207,0.026,0.0,75.0,9.5,373.2,273.1,2.825,1.292,0.0,101300.0,73.6,0.0,10.5,145990.9887,Grid_Runs_out_run16234.txt,47716.0,4.005,-3.48,1.0,0.021727783,0.037648684,20.4498839,0.014275886
0,0.0,1.0,16.6,0.0,75.0,700.0,0.03,1000.0,2500.0,2.888,0.22,47000.0,0.557,3.518,4.056,1.0,0.0,0.756,0.001,0.203,0.0403,0.0,75.0,8.3,373.2,273.1,2.888,1.292,0.0,101300.0,116.0,0.0,9.2,112078.7055,Grid_Runs_out_run2948.txt,36660.0,3.739,-3.182,1.0,0.019820047,0.032333383,20.92823529,0.012407314
0,0.0,1.0,15.5,0.0,75.0,700.0,0.03,1000.0,2500.0,2.954,0.23,41600.0,0.514,3.411,3.938,1.0,0.0,0.746,0.001,0.198,0.0545,0.0,75.0,7.7,373.2,273.1,2.954,1.292,0.0,101300.0,161.0,0.0,8.6,97936.44921,Grid_Runs_out_run6820.txt,32032.0,3.61,-3.096,1.0,0.019293607,0.029880167,21.42936533,0.011585143
0,0.0,1.0,13.8,0.0,75.0,700.0,0.03,1000.0,2500.0,3.022,0.24,33800.0,0.521,3.235,3.746,1.0,0.0,0.736,0.001,0.194,0.0688,0.0,75.0,6.9,373.2,273.1,3.022,1.292,0.0,101300.0,208.0,0.0,7.7,78510.70948,Grid_Runs_out_run10565.txt,25688.0,3.409,-2.888,1.0,0.017981288,0.026200344,21.94568111,0.010314514
0,0.0,1.0,12.6,0.0,75.0,700.0,0.03,1000.0,2500.0,3.095,0.25,29100.0,0.491,3.115,3.614,1.0,0.0,0.727,0.001,0.189,0.083,0.0,75.0,6.3,373.2,273.1,3.095,1.292,0.0,101300.0,257.0,0.0,7.1,66751.97951,Grid_Runs_out_run2838.txt,21825.0,3.269,-2.778,1.0,0.017279773,0.023747128,22.4999613,0.0094176
0,0.0,1.0,11.5,0.0,75.0,700.0,0.03,1000.0,2500.0,3.17,0.26,24700.0,0.471,2.989,3.474,1.0,0.0,0.717,0.001,0.185,0.0972,0.0,75.0,5.8,373.2,273.1,3.17,1.292,0.0,101300.0,308.0,0.0,6.5,55946.66007,Grid_Runs_out_run202.txt,18278.0,3.124,-2.653,1.0,0.01647756,0.021293912,23.06942724,0.008595429
0,0.0,1.0,10.2,0.0,75.0,700.0,0.03,1000.0,2500.0,3.25,0.27,20000.0,0.478,2.83,3.299,1.0,0.0,0.707,0.001,0.18,0.111,0.0,75.0,5.1,373.2,273.1,3.25,1.292,0.0,101300.0,362.0,0.0,5.8,44545.45905,Grid_Runs_out_run14874.txt,14600.0,2.945,-2.467,1.0,0.015329382,0.018431827,23.67685759,0.007623771
0,0.0,1.0,9.1,0.0,75.0,700.0,0.03,1000.0,2500.0,3.334,0.28,16300.0,0.478,2.687,3.141,1.0,0.0,0.698,0.001,0.176,0.126,0.0,75.0,4.5,373.2,273.1,3.334,1.292,0.0,101300.0,419.0,0.0,5.2,35805.86245,Grid_Runs_out_run270.txt,11736.0,2.784,-2.306,1.0,0.014333196,0.015978612,24.31465944,0.0068016
0,0.0,1.0,8.0,0.0,75.0,700.0,0.03,1000.0,2500.0,3.422,0.29,12900.0,0.489,2.534,2.97,1.0,0.0,0.688,0.001,0.171,0.14,0.0,75.0,4.0,373.2,273.1,3.422,1.292,0.0,101300.0,479.0,0.0,4.6,28019.67638,Grid_Runs_out_run16532.txt,9159.0,2.615,-2.126,1.0,0.013225783,0.013525396,24.98283282,0.005979429
0,0.0,1.0,7.4,0.0,75.0,700.0,0.03,1000.0,2500.0,3.515,0.3,11400.0,0.411,2.457,2.885,1.0,0.0,0.678,0.001,0.166,0.154,0.0,75.0,3.7,373.2,273.1,3.515,1.292,0.0,101300.0,542.0,0.0,4.3,24484.1123,Grid_Runs_out_run10205.txt,7980.0,2.526,-2.115,1.0,0.012903035,0.012298788,25.68897059,0.005530971
0,0.0,1.0,6.0,0.0,75.0,700.0,0.03,1000.0,2500.0,3.613,0.31,7690.0,0.472,2.221,2.622,1.0,0.0,0.669,0.001,0.162,0.168,0.0,75.0,3.0,373.2,273.1,3.613,1.292,0.0,101300.0,609.0,0.0,3.5,16221.22097,Grid_Runs_out_run9079.txt,5306.1,2.273,-1.801,1.0,0.010965467,0.009027834,26.43307276,0.004484571
0,0.0,1.0,4.8,0.0,75.0,700.0,0.03,1000.0,2500.0,3.717,0.32,4990.0,0.488,1.991,2.363,1.0,0.0,0.659,0.001,0.157,0.183,0.0,75.0,2.4,373.2,273.1,3.717,1.292,0.0,101300.0,679.0,0.0,2.8,10381.58142,Grid_Runs_out_run13839.txt,3393.2,2.029,-1.541,1.0,0.009165449,0.006165749,27.2227322,0.003587657
0,0.0,1.0,1.8,0.0,75.0,700.0,0.03,1000.0,2500.0,3.943,0.34,794.0,0.257,1.248,1.517,1.0,0.0,0.64,0.001,0.148,0.211,0.0,75.0,0.9,373.2,273.1,3.943,1.292,0.0,101300.0,833.0,0.0,1.1,1602.259377,Grid_Runs_out_run5166.txt,524.04,1.254,-0.997,1.0,0.003936284,-0.000785029,28.93872291,0.001345371
0,0.0,1.0,2.0,0.0,75.0,700.0,0.03,1000.0,2500.0,3.943,0.34,945.0,0.272,1.304,1.582,1.0,0.0,0.64,0.001,0.148,0.211,0.0,75.0,1.0,373.2,273.1,3.943,1.292,0.0,101300.0,833.0,0.0,1.2,1906.821077,Grid_Runs_out_run10742.txt,623.7,1.312,-1.04,1.0,0.004294128,-0.00037616,28.93872291,0.001494857
0,0.0,1.0,1.8,0.0,75.0,700.0,0.03,1000.0,2500.0,4.067,0.35,806.0,0.241,1.253,1.522,1.0,0.0,0.63,0.001,0.144,0.225,0.0,75.0,0.9,373.2,273.1,4.067,1.292,0.0,101300.0,917.0,0.0,1.1,1602.259377,Grid_Runs_out_run12006.txt,523.9,1.254,-1.013,1.0,0.004120402,-0.000785029,29.88023994,0.001345371
0,0.0,1.0,2.0,0.0,75.0,700.0,0.03,1000.0,2500.0,4.067,0.35,959.0,0.253,1.309,1.588,1.0,0.0,0.63,0.001,0.144,0.225,0.0,75.0,1.0,373.2,273.1,4.067,1.292,0.0,101300.0,917.0,0.0,1.2,1906.821077,Grid_Runs_out_run5485.txt,623.35,1.312,-1.059,1.0,0.004494985,-0.00037616,29.88023994,0.001494857
0,0.0,1.0,1.8,0.0,75.0,700.0,0.03,1000.0,2500.0,4.199,0.36,819.0,0.227,1.258,1.528,1.0,0.0,0.62,0.001,0.139,0.24,0.0,75.0,0.9,373.2,273.1,4.199,1.292,0.0,101300.0,1010.0,0.0,1.1,1602.259377,Grid_Runs_out_run10894.txt,524.16,1.254,-1.027,1.0,0.0043164,-0.000785029,30.8825,0.001345371
0,0.0,1.0,2.0,0.0,75.0,700.0,0.03,1000.0,2500.0,4.199,0.36,974.0,0.237,1.314,1.594,1.0,0.0,0.62,0.001,0.139,0.24,0.0,75.0,1.0,373.2,273.1,4.199,1.292,0.0,101300.0,1010.0,0.0,1.2,1906.821077,Grid_Runs_out_run8858.txt,623.36,1.312,-1.075,1.0,0.0047088,-0.00037616,30.8825,0.001494857
0,0.0,1.0,1.8,0.0,75.0,700.0,0.03,1000.0,2500.0,4.49,0.38,845.0,0.204,1.268,1.54,1.0,0.0,0.601,0.001,0.13,0.268,0.0,75.0,0.9,373.2,273.1,4.49,1.292,0.0,101300.0,1200.0,0.0,1.1,1602.259377,Grid_Runs_out_run7319.txt,523.9,1.254,-1.05,1.0,0.004748485,-0.000785029,33.09202786,0.001345371
0,0.0,1.0,302.6,0.0,75.0,900.0,0.03,1000.0,2500.0,6.103,0.0,32900000.0,0.731,18.58,19.67,1.0,0.0,0.969,0.001,0.03,0.0,0.0,75.0,151.3,1173.0,273.1,6.103,1.292,0.0,101300.0,0.0,0.0,275.7,100651669.7,Grid_Runs_out_run27783.txt,32900000.0,0.731,0.0,,1.790424821,0.113571275,45.33934211,0.234548622
0,0.0,1.0,367.1,0.0,75.0,900.0,0.03,1000.0,2500.0,4.807,0.01,38200000.0,0.85,19.292,20.385,1.0,0.0,0.959,0.001,0.0397,0.0,0.0,75.0,183.6,1131.6,273.1,4.807,1.292,0.0,101300.0,0.0,0.0,295.4,115549596.6,Grid_Runs_out_run25517.txt,37818000.0,0.649,0.201,3.0,1.401586118,0.13079427,35.49897059,0.284543289
0,0.0,1.0,457.6,0.0,75.0,900.0,0.03,1000.0,2500.0,4.015,0.02,49500000.0,0.831,20.612,21.706,1.0,0.0,0.95,0.001,0.0494,0.0,0.0,75.0,228.8,1092.4,273.1,4.015,1.292,0.0,101300.0,0.0,0.0,334.8,148428859.5,Grid_Runs_out_run27924.txt,48510000.0,0.578,0.253,3.0,1.230600416,0.159151461,29.48541022,0.354690844
0,0.0,1.0,522.5,0.0,75.0,900.0,0.03,1000.0,2500.0,3.488,0.03,56100000.0,0.98,21.275,22.368,1.0,0.0,0.94,0.001,0.059,0.0,0.0,75.0,261.3,1053.4,273.1,3.488,1.292,0.0,101300.0,0.0,0.0,354.5,166410195.5,Grid_Runs_out_run27064.txt,54417000.0,0.557,0.423,3.0,1.050830192,0.181264042,25.48396285,0.404995556
0,0.0,1.0,617.5,0.0,75.0,900.0,0.03,1000.0,2500.0,3.114,0.04,69900000.0,0.988,22.501,23.589,1.0,0.0,0.93,0.001,0.0687,0.0,0.0,75.0,308.8,1015.3,273.1,3.114,1.292,0.0,101300.0,0.0,0.0,393.8,205351970.8,Grid_Runs_out_run24329.txt,67104000.0,0.529,0.459,3.0,0.968518791,0.216834058,22.64422601,0.478631111
0,0.0,1.0,781.7,0.0,75.0,900.0,0.03,1000.0,2500.0,2.625,0.06,94500000.0,1.181,24.288,25.363,1.0,0.0,0.911,0.001,0.0881,0.0,0.0,75.0,390.9,941.4,273.1,2.625,1.292,0.0,101300.0,0.0,0.0,452.9,271613963.5,Grid_Runs_out_run33909.txt,88830000.0,0.503,0.678,3.0,0.814922741,0.290189033,18.93130805,0.605904356
0,0.0,1.0,847.0,0.0,75.0,900.0,0.03,1000.0,2500.0,2.461,0.07,104000000.0,1.405,24.885,25.954,1.0,0.0,0.901,0.001,0.0978,0.0,0.0,75.0,423.5,905.5,273.1,2.461,1.292,0.0,101300.0,0.0,0.0,472.6,295756900.5,Grid_Runs_out_run32273.txt,96720000.0,0.496,0.909,3.0,0.745748168,0.327337423,17.68607585,0.656519111
0,0.0,1.0,947.9,0.0,75.0,900.0,0.03,1000.0,2500.0,2.331,0.08,123000000.0,1.33,25.99,27.047,1.0,0.0,0.892,0.001,0.107,0.0,0.0,75.0,474.0,870.3,273.1,2.331,1.292,0.0,101300.0,0.0,0.0,512.0,347126183.6,Grid_Runs_out_run28347.txt,113160000.0,0.486,0.844,3.0,0.718074452,0.38397456,16.69900155,0.734727822
0,0.0,1.0,1098.5,0.0,75.0,900.0,0.03,1000.0,2500.0,2.081,0.11,148000000.0,1.571,27.216,28.256,1.0,0.0,0.862,0.001,0.137,0.0,0.0,75.0,549.3,768.3,273.1,2.081,1.292,0.0,101300.0,0.0,0.0,551.4,402606678.9,Grid_Runs_out_run27331.txt,131720000.0,0.477,1.094,3.0,0.587256364,0.530706066,14.80078173,0.851459556
0,0.0,1.0,1118.3,0.0,75.0,900.0,0.03,1000.0,2500.0,2.031,0.12,150000000.0,1.577,27.293,28.331,1.0,0.0,0.853,0.001,0.146,0.0,0.0,75.0,559.1,735.5,273.1,2.031,1.292,0.0,101300.0,0.0,0.0,551.4,402606678.9,Grid_Runs_out_run23905.txt,132000000.0,0.477,1.1,3.0,0.550041132,0.579095731,14.42113777,0.866806756
0,0.0,1.0,1054.2,0.0,75.0,900.0,0.03,1000.0,2500.0,1.993,0.13,130000000.0,1.888,26.361,27.412,1.0,0.0,0.843,0.001,0.156,0.0,0.0,75.0,527.1,703.1,273.1,1.993,1.292,0.0,101300.0,0.0,0.0,512.0,347126183.6,Grid_Runs_out_run33335.txt,113100000.0,0.486,1.402,3.0,0.484475641,0.588309989,14.13260836,0.817122133
0,0.0,1.0,1026.5,0.0,75.0,900.0,0.03,1000.0,2500.0,1.966,0.14,122000000.0,1.715,25.917,26.974,1.0,0.0,0.833,0.001,0.166,0.0,0.0,75.0,513.3,671.2,273.1,1.966,1.292,0.0,101300.0,0.0,0.0,492.3,320927640.5,Grid_Runs_out_run18395.txt,104920000.0,0.491,1.224,3.0,0.447892406,0.620658103,13.92760062,0.795651556
0,0.0,1.0,912.5,0.0,75.0,900.0,0.03,1000.0,2500.0,1.949,0.15,95600000.0,2.034,24.359,25.433,1.0,0.0,0.824,0.001,0.175,0.0,0.0,75.0,456.3,639.8,273.1,1.949,1.292,0.0,101300.0,0.0,0.0,433.2,248498829.6,Grid_Runs_out_run23167.txt,81260000.0,0.51,1.524,3.0,0.384182682,0.600856182,13.79852167,0.707288889
0,0.0,1.0,836.2,0.0,75.0,900.0,0.03,1000.0,2500.0,1.941,0.16,79900000.0,1.711,23.278,24.361,1.0,0.0,0.814,0.001,0.185,0.0,0.0,75.0,418.1,608.8,273.1,1.941,1.292,0.0,101300.0,0.0,0.0,393.8,205351970.8,Grid_Runs_out_run24033.txt,67116000.0,0.529,1.182,3.0,0.344988307,0.603068969,13.73777864,0.648147911
0,0.0,1.0,715.0,0.0,75.0,900.0,0.03,1000.0,2500.0,1.942,0.17,58500000.0,1.653,21.501,22.594,1.0,0.0,0.804,0.001,0.195,0.0,0.0,75.0,357.5,578.2,273.1,1.942,1.292,0.0,101300.0,0.0,0.0,334.8,148428859.5,Grid_Runs_out_run30247.txt,48555000.0,0.578,1.075,3.0,0.293753313,0.568090908,13.74537152,0.554204444
0,0.0,1.0,548.6,0.0,75.0,900.0,0.03,1000.0,2500.0,1.952,0.18,34600000.0,1.878,18.819,19.91,1.0,0.0,0.795,0.001,0.204,0.0,0.0,75.0,274.3,548.1,273.1,1.952,1.292,0.0,101300.0,0.0,0.0,256.0,86781545.91,Grid_Runs_out_run30682.txt,28372000.0,18.787,-16.909,2.0,0.228069845,0.4828261,13.82130031,0.425225956
0,0.0,1.0,422.5,0.0,75.0,900.0,0.03,1000.0,2500.0,1.971,0.19,20700000.0,1.666,16.521,17.596,1.0,0.0,0.785,0.001,0.214,0.0,0.0,75.0,211.3,518.3,273.1,1.971,1.292,0.0,101300.0,0.0,0.0,196.9,51337992.71,Grid_Runs_out_run22870.txt,16767000.0,16.787,-15.121,2.0,0.180467689,0.414659817,13.96556502,0.327484444
0,0.0,1.0,295.4,0.0,75.0,900.0,0.03,1000.0,2500.0,1.999,0.2,10300000.0,1.539,13.826,14.86,1.0,0.0,0.775,0.001,0.224,0.0,0.0,75.0,147.7,488.9,273.1,1.999,1.292,0.0,101300.0,0.0,0.0,137.8,25144666.9,Grid_Runs_out_run31127.txt,8240000.0,14.791,-13.252,2.0,0.131508129,0.325226396,14.17816563,0.228967822
0,0.0,1.0,168.4,0.0,75.0,900.0,0.03,1000.0,2500.0,2.038,0.21,3400000.0,1.589,10.441,11.384,1.0,0.0,0.766,0.001,0.233,0.0,0.0,75.0,84.2,459.9,273.1,2.038,1.292,0.0,101300.0,0.0,0.0,78.8,8222424.353,Grid_Runs_out_run19002.txt,2686000.0,12.381,-10.792,1.0,0.07935038,0.208683191,14.47428793,0.130528711
0,0.0,1.0,94.1,0.0,75.0,900.0,0.03,1000.0,2500.0,2.087,0.22,1090000.0,1.105,7.818,8.651,1.0,0.0,0.756,0.001,0.243,0.0,0.0,75.0,47.1,431.2,273.1,2.087,1.292,0.0,101300.0,0.0,0.0,44.3,2598692.566,Grid_Runs_out_run21695.txt,850200.0,9.483,-8.378,1.0,0.047539523,0.131722359,14.84633901,0.072937956
0,0.0,1.0,72.7,0.0,75.0,900.0,0.03,1000.0,2500.0,2.148,0.23,669000.0,0.872,6.908,7.693,1.0,0.0,0.746,0.001,0.253,0.0,0.0,75.0,36.4,402.9,273.1,2.148,1.292,0.0,101300.0,0.0,0.0,34.5,1576106.796,Grid_Runs_out_run24911.txt,515130.0,8.26,-7.388,1.0,0.039863628,0.116497322,15.30950464,0.056350578
0,0.0,1.0,61.5,0.0,75.0,900.0,0.03,1000.0,2500.0,2.224,0.24,496000.0,0.856,6.401,7.156,1.0,0.0,0.736,0.001,0.263,0.0,0.0,75.0,30.8,374.9,273.1,2.224,1.292,0.0,101300.0,0.0,0.0,29.5,1152368.779,Grid_Runs_out_run19932.txt,376960.0,7.561,-6.705,1.0,0.037112644,0.114290247,15.88656347,0.047669333
0,0.0,1.0,53.6,0.0,75.0,900.0,0.03,1000.0,2500.0,2.272,0.25,384000.0,0.981,6.0,6.731,1.0,0.0,0.727,0.001,0.258,0.0142,0.0,75.0,26.8,373.2,273.1,2.272,1.292,0.0,101300.0,32.3,0.0,25.8,881428.0429,Grid_Runs_out_run36035.txt,288000.0,7.027,-6.046,1.0,0.034129486,0.100205684,16.25102167,0.041545956
0,0.0,1.0,50.9,0.0,75.0,900.0,0.03,1000.0,2500.0,2.321,0.26,354000.0,0.781,5.877,6.599,1.0,0.0,0.717,0.001,0.253,0.0294,0.0,75.0,25.4,373.2,273.1,2.321,1.292,0.0,101300.0,68.1,0.0,24.6,801341.5576,Grid_Runs_out_run28362.txt,261960.0,6.854,-6.073,1.0,0.034169172,0.095299253,16.62307276,0.039453156
0,0.0,1.0,45.7,0.0,75.0,900.0,0.03,1000.0,2500.0,2.373,0.27,292000.0,0.763,5.597,6.301,1.0,0.0,0.707,0.001,0.247,0.0445,0.0,75.0,22.9,373.2,273.1,2.373,1.292,0.0,101300.0,106.0,0.0,22.2,652609.5136,Grid_Runs_out_run36149.txt,213160.0,6.497,-5.734,1.0,0.032393855,0.08548639,17.01790248,0.035422578
0,0.0,1.0,40.4,0.0,75.0,900.0,0.03,1000.0,2500.0,2.426,0.28,233000.0,0.796,5.286,5.968,1.0,0.0,0.698,0.001,0.242,0.0597,0.0,75.0,20.2,373.2,273.1,2.426,1.292,0.0,101300.0,145.0,0.0,19.7,513901.5221,Grid_Runs_out_run18774.txt,167760.0,6.105,-5.309,1.0,0.030155272,0.075264658,17.42032508,0.031314489
0,0.0,1.0,37.8,0.0,75.0,900.0,0.03,1000.0,2500.0,2.482,0.29,209000.0,0.698,5.138,5.809,1.0,0.0,0.688,0.001,0.236,0.0748,0.0,75.0,18.9,373.2,273.1,2.482,1.292,0.0,101300.0,186.0,0.0,18.5,453201.0511,Grid_Runs_out_run35465.txt,148390.0,5.909,-5.211,1.0,0.029716842,0.070358227,17.84552632,0.0292992
